"deal_id","co_id","co_name","co_hq","co_city","co_state","co_verticals","deal_date","deal_vintage","deal_number","deal_series","deal_vc_round","deal_type","deal_premoney","deal_postmoney","deal_size","deal_pct_acq","deal_investor_count","investor_id","investor_name","investor_gp_id","investor_gp","fund_id","fund_name"
"39843-46T","64744-84","640 Labs","Chicago, IL",Chicago,IL,"'{""Big Data"",""SaaS"",""TMT""}'",2014-07-07,2014.0,1,,"1st Round",Seed Round,,,2.7,,1,"'{""52359-49""}'","'{""Serra Ventures""}'","'{""52359-49-None""}'",'{}',"'{""13548-52F"",""14223-79F""}'","'{""Serra Capital I"",""Serra Capital II""}'"
"92831-59T","56906-47","6411 East NW Highway(Property)","Dallas, TX",Dallas,TX,'{}',,,2,,,Undetermined,,,,,,'{}','{}','{}','{}','{}','{}'
"31748-23T","56906-47","6411 East NW Highway(Property)","Dallas, TX",Dallas,TX,'{}',,,1,,,PE Growth/Expansion,,,,,1,"'{""56726-38""}'","'{""Cypress Equities""}'","'{""56726-38-Jacqueline Blake""}'","'{""Jacqueline Blake""}'",'{}','{}'
"149329-45T","359906-77","64labs","Tampa, FL",Tampa,FL,'{}',2020-04-27,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"113745-97T","234542-44","65,000-acre Joint Venture in the Midland Basin",US,Unknown,US,"'{""Oil & Gas""}'",2015-05-01,2015.0,1,,,Joint Venture,,,,,3,"'{""58687-84"",""234559-72"",""65697-85""}'","'{""Carrier Energy Partners II"",""Henry Resources"",""PT Petroleum""}'","'{""58687-84-None"",""234559-72-None"",""65697-85-None""}'","'{,,}'",'{}','{}'
"16714-72T","12232-09","650 Madison Avenue","New York, NY",NewYork,NY,'{}',2010-06-11,2010.0,2,,,Debt - General,,,355.0,,,'{}','{}','{}','{}','{}','{}'
"92812-33T","56906-56","650 N Highway 17-92(Property)","Longwood, FL",Longwood,FL,'{}',,,2,,,Undetermined,,,,,,'{}','{}','{}','{}','{}','{}'
"31748-41T","56906-56","650 N Highway 17-92(Property)","Longwood, FL",Longwood,FL,'{}',,,1,,,PE Growth/Expansion,,,,,1,"'{""56726-38""}'","'{""Cypress Equities""}'","'{""56726-38-Jacqueline Blake""}'","'{""Jacqueline Blake""}'","'{""13659-22F""}'","'{""Cypress Acquisition Partners Retail Fund""}'"
"92856-79T","56906-65","6535 Winchester Road","Memphis, TN",Memphis,TN,'{}',,,2,,,Secondary Transaction - Private,,,,,,'{}','{}','{}','{}','{}','{}'
"31750-57T","56906-65","6535 Winchester Road","Memphis, TN",Memphis,TN,'{}',,,1,,,PE Growth/Expansion,,,,,1,"'{""56726-38""}'","'{""Cypress Equities""}'","'{""56726-38-Jacqueline Blake""}'","'{""Jacqueline Blake""}'","'{""13659-22F""}'","'{""Cypress Acquisition Partners Retail Fund""}'"
"130381-57T","59921-38","655 Fifth Avenue","New York, NY",NewYork,NY,'{}',2019-11-20,2019.0,5,,,Corporate,,,0.13,,,'{}','{}','{}','{}','{}','{}'
"178384-06T","59921-38","655 Fifth Avenue","New York, NY",NewYork,NY,'{}',2019-04-18,2019.0,4,,,Secondary Transaction - Private,,,,,2,"'{""60369-22"",""25344-19""}'","'{""Crown Acquisitions"",""Qatar Investment Authority""}'","'{""60369-22-None"",""25344-19-None""}'","'{,}'",'{}','{}'
"89024-14T","59921-38","655 Fifth Avenue","New York, NY",NewYork,NY,'{}',2014-10-27,2014.0,3,,,Debt Refinancing,,,140.0,,,'{}','{}','{}','{}','{}','{}'
"148632-94T","361224-64","655 Rockaway Realty","Lawrence, NY",Lawrence,NY,'{}',2020-04-28,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"85259-98T","178895-89","66 Oilfield Services (PINX: SSOF)","Oklahoma City, OK",OklahomaCity,OK,"'{""Oil & Gas""}'",2017-03-20,2017.0,1,,,Reverse Merger,,,,,1,"'{""149800-15""}'","'{""Medically Minded (OTC: MBHC)""}'","'{""149800-15-None""}'",'{}','{}','{}'
"150637-06T","402441-49","676 West Merrick Road","Valley Stream, NY",ValleyStream,NY,'{}',2020-04-10,2020.0,1,,,Debt - PPP,,,0.57,,,'{}','{}','{}','{}','{}','{}'
"90877-33T","136595-08","686 Enterprises","Gardena, CA",Gardena,CA,"'{""Manufacturing""}'",2008-01-01,2008.0,2,,,Secondary Transaction - Private,,,,,,'{}','{}','{}','{}','{}','{}'
"154510-93T","136595-08","686 Enterprises","Gardena, CA",Gardena,CA,"'{""Manufacturing""}'",2020-04-14,2020.0,3,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"90877-24T","136595-08","686 Enterprises","Gardena, CA",Gardena,CA,"'{""Manufacturing""}'",2004-01-01,2004.0,1,,,Corporate,,,,,1,"'{""183385-54""}'","'{""Rays Group""}'","'{""183385-54-None""}'",'{}','{}','{}'
"148648-78T","362886-67","69 Maple Ave","West Milford, NJ",WestMilford,NJ,'{}',2020-05-13,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"117379-36T","187695-64","6AM City","Greenville, SC",Greenville,SC,"'{""Mobile""}'",2019-02-27,2019.0,4,,"2nd Round",Seed Round,,,0.53,,1,"'{""166150-18""}'","'{""VentureSouth""}'","'{""166150-18-None""}'",'{}','{}','{}'
"117860-05T","187695-64","6AM City","Greenville, SC",Greenville,SC,"'{""Mobile""}'",2019-01-31,2019.0,3,,Angel,Angel (individual),,,,,,'{}','{}','{}','{}','{}','{}'
"118117-27T","187695-64","6AM City","Greenville, SC",Greenville,SC,"'{""Mobile""}'",2020-01-01,2020.0,5,,"3rd Round",Seed Round,,,2.54,,2,"'{""114215-41"",""53415-19""}'","'{""Harbright Ventures"",""SC Launch""}'","'{""114215-41-None"",""53415-19-Jill Sorensen""}'","'{,""Jill Sorensen""}'","'{""16478-20F"",""15083-29F""}'","'{""2018 Industry Partnership Fund"",""Harbright Ventures Fund I""}'"
"154729-18T","187695-64","6AM City","Greenville, SC",Greenville,SC,"'{""Mobile""}'",2020-04-11,2020.0,6,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"158054-41T","187695-64","6AM City","Greenville, SC",Greenville,SC,"'{""Mobile""}'",2017-01-01,2017.0,1,,"1st Round",Seed Round,,,0.7,,3,"'{""442853-29"",""52603-39"",""54528-58""}'","'{""Erwin Creates"",""Sycamore Partners Management"",""Upstate Carolina Angel Network""}'","'{""442853-29-Erwin Creates"",""52603-39-None"",""54528-58-None""}'","'{""Erwin Creates"",,}'",'{}','{}'
"180730-18T","187695-64","6AM City","Greenville, SC",Greenville,SC,"'{""Mobile""}'",2021-09-21,2021.0,8,,"5th Round",Later Stage VC,,,5.0,,5,"'{""178393-24"",""114215-41"",""481788-46"",""481166-02"",""166150-18""}'","'{""American Investment Holdings"",""Harbright Ventures"",""Jerry Scott"",""Rohit Agarwal"",""VentureSouth""}'","'{""178393-24-Jeff Vinik"",""114215-41-None"",""481788-46-Jerry Scott"",""481166-02-Rohit Agarwal"",""166150-18-None""}'","'{""Jeff Vinik"",,""Jerry Scott"",""Rohit Agarwal"",}'","'{""15083-29F""}'","'{""Harbright Ventures Fund I""}'"
"95279-86T","187695-64","6AM City","Greenville, SC",Greenville,SC,"'{""Mobile""}'",2018-03-01,2018.0,2,,Angel,Angel (individual),,,,,,'{}','{}','{}','{}','{}','{}'
"90164-08T","82061-47","6Connex","San Antonio, TX",SanAntonio,TX,"'{""SaaS""}'",2017-03-06,2017.0,2,,,Debt - General,,,0.23,,,'{}','{}','{}','{}','{}','{}'
"114042-97T","82061-47","6Connex","San Antonio, TX",SanAntonio,TX,"'{""SaaS""}'",2018-03-02,2018.0,3,,,Debt - General,,,1.1,,,'{}','{}','{}','{}','{}','{}'
"82756-81T","82061-47","6Connex","San Antonio, TX",SanAntonio,TX,"'{""SaaS""}'",2016-02-22,2016.0,1,,,Debt - General,,,0.3,,,'{}','{}','{}','{}','{}','{}'
"164720-80T","182891-26","6crickets","Bellevue, WA",Bellevue,WA,"'{""LOHAS & Wellness"",""TMT""}'",2019-01-01,2019.0,3,,,Grant,,,0.23,,1,"'{""51038-20""}'","'{""National Science Foundation""}'","'{""51038-20-None""}'",'{}',"'{""15216-40F""}'","'{""Small Business Technology Transfer(STTR) Phase I""}'"
"114455-80T","182891-26","6crickets","Bellevue, WA",Bellevue,WA,"'{""LOHAS & Wellness"",""TMT""}'",2018-08-01,2018.0,2,,"2nd Round",Early Stage VC,,,,,4,"'{""226212-58"",""458626-06"",""458625-43"",""181926-82""}'","'{""IMO Ventures"",""Johannes Gehrke"",""Murali Krishnan"",""UpHonest Capital""}'","'{""226212-58-None"",""458626-06-Johannes Gehrke"",""458625-43-Murali Krishnan"",""181926-82-None""}'","'{,""Johannes Gehrke"",""Murali Krishnan"",}'",'{}','{}'
"44367-67T","99043-93","6D Global Technologies (PINX: SIXD)","New York, NY",NewYork,NY,"'{""Mobile"",""TMT""}'",2014-09-29,2014.0,1,,,Reverse Merger,,,,,1,"'{""51645-70""}'","'{""Cleantech Innovations""}'","'{""51645-70-None""}'",'{}','{}','{}'
"129655-63T","227220-94","6D.ai","San Francisco, CA",SanFrancisco,CA,"'{""Artificial Intelligence & Machine Learning"",""Augmented Reality"",""TMT"",""Virtual Reality""}'",2019-09-17,2019.0,2,Series A,"2nd Round",Early Stage VC,,,,,4,"'{""436707-37"",""221545-81"",""60082-66"",""10123-03""}'","'{""6ixth Event"",""Ahren Innovation Capital"",""Alumni Ventures Group"",""General Catalyst""}'","'{""436707-37-None"",""221545-81-Alice Newcombe-Ellis"",""60082-66-None"",""10123-03-None""}'","'{,""Alice Newcombe-Ellis"",,}'","'{""16386-22F"",""17296-93F"",""16187-32F"",""16253-47F""}'","'{""Ahren LP"",""AVG Elite Engineering Fund I"",""General Catalyst Group IX"",""Triphammer Ventures Fund 1""}'"
"111729-70T","107165-35","6K","North Andover, MA",NorthAndover,MA,"'{""Industrials"",""Nanotechnology"",""TMT""}'",,,5,,,Accelerator/Incubator,,,,,1,"'{""52084-45""}'","'{""The University of Connecticut Foundation""}'","'{""52084-45-None""}'",'{}','{}','{}'
"111805-30T","107165-35","6K","North Andover, MA",NorthAndover,MA,"'{""Industrials"",""Nanotechnology"",""TMT""}'",2019-01-01,2019.0,10,,,Grant,,,1.11,,2,"'{""40996-63"",""120649-24""}'","'{""U.S. Department of Energy"",""United States Department of Defense""}'","'{""40996-63-None"",""120649-24-None""}'","'{,}'",'{}','{}'
"140149-63T","107165-35","6K","North Andover, MA",NorthAndover,MA,"'{""Industrials"",""Nanotechnology"",""TMT""}'",2021-01-11,2021.0,12,,"5th Round",Later Stage VC,,,10.15,,1,"'{""230531-05""}'","'{""Volta Energy Technologies""}'","'{""230531-05-Alexander Arkin""}'","'{""Alexander Arkin""}'","'{""18231-13F""}'","'{""Volta Energy Storage Fund I""}'"
"103660-12T","227220-94","6D.ai","San Francisco, CA",SanFrancisco,CA,"'{""Artificial Intelligence & Machine Learning"",""Augmented Reality"",""TMT"",""Virtual Reality""}'",2018-03-30,2018.0,1,,"1st Round",Seed Round,,,2.16,,14,"'{""60082-66"",""162578-26"",""227246-77"",""45704-44"",""10123-03"",""227223-28"",""106254-55"",""113110-12"",""55662-40"",""149389-75"",""227223-19"",""11296-45"",""153980-47"",""106133-50""}'","'{""Alumni Ventures Group"",""Anorak Ventures"",""Brandon Stein"",""Floodgate Fund"",""General Catalyst"",""Jeff Siebert"",""Joe Kraus"",""Oxford Science Enterprises"",""Oxford University Innovation"",""Presence Capital"",""Robert del Naja"",""Shasta Ventures"",""Super Ventures"",""Wayne Chang""}'","'{""60082-66-None"",""162578-26-Greg Castle"",""227246-77-Brandon Stein"",""45704-44-Ryan Walsh"",""10123-03-Niko Bonatsos"",""227223-28-Jeff Siebert"",""106254-55-Joe Kraus"",""113110-12-Matthew Arnold"",""55662-40-None"",""149389-75-Amitt Mahajan"",""227223-19-Robert del Naja"",""11296-45-Jacob Mullins"",""153980-47-Ori Inbar"",""106133-50-Wayne Chang""}'","'{,""Greg Castle"",""Brandon Stein"",""Ryan Walsh"",""Niko Bonatsos"",""Jeff Siebert"",""Joe Kraus"",""Matthew Arnold"",,""Amitt Mahajan"",""Robert del Naja"",""Jacob Mullins"",""Ori Inbar"",""Wayne Chang""}'","'{""15741-10F"",""14709-79F"",""16187-32F"",""15076-27F"",""14145-31F"",""15375-88F"",""14610-79F""}'","'{""Anorak Ventures Fund I"",""Floodgate Fund V"",""General Catalyst Group IX"",""Oxford Sciences Innovation Fund"",""Oxford University Challenge Seed Fund"",""Presence Capital Fund I"",""Shasta Ventures IV""}'"
"174300-58T","466773-94","6DollarShirts","Gainesville, FL",Gainesville,FL,"'{""3D Printing"",""E-Commerce""}'",2020-08-13,2020.0,1,,,Debt - General,,,5.0,,,'{}','{}','{}','{}','{}','{}'
"64872-37T","140430-43","6dot Innovations","Los Angeles, CA",LosAngeles,CA,"'{""TMT""}'",2011-06-03,2011.0,3,,,Accelerator/Incubator,,,,,1,"'{""54252-01""}'","'{""StartX (US)""}'","'{""54252-01-None""}'",'{}','{}','{}'
"64873-81T","140430-43","6dot Innovations","Los Angeles, CA",LosAngeles,CA,"'{""TMT""}'",2011-09-10,2011.0,4,,,Product Crowdfunding,,,0.05,,,'{}','{}','{}','{}','{}','{}'
"64901-89T","140430-43","6dot Innovations","Los Angeles, CA",LosAngeles,CA,"'{""TMT""}'",,,2,,Angel,Angel (individual),,,,,1,"'{""152155-36""}'","'{""MIT Mechanical Engineering""}'","'{""152155-36-None""}'",'{}','{}','{}'
"64871-20T","140430-43","6dot Innovations","Los Angeles, CA",LosAngeles,CA,"'{""TMT""}'",,,1,,,Grant,,,0.03,,2,"'{""152156-71"",""152155-72""}'","'{""ASNE Mechanical Innovation Showcase"",""MIT Public Service Center""}'","'{""152156-71-None"",""152155-72-None""}'","'{,}'",'{}','{}'
"154929-97T","383958-37","6E Technologies","Denver, CO",Denver,CO,'{}',2020-05-01,2020.0,2,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"130448-35T","383958-37","6E Technologies","Denver, CO",Denver,CO,'{}',2018-11-22,2018.0,1,,,Debt - General,,,0.14,,,'{}','{}','{}','{}','{}','{}'
"29723-32T","59953-06","6figurejobs.com","New York, NY",NewYork,NY,"'{""HR Tech"",""Industrials"",""TMT""}'",,,1,,,PE Growth/Expansion,,,,,1,"'{""10258-66""}'","'{""Matrix Capital Markets Group""}'","'{""10258-66-None""}'",'{}','{}','{}'
"75876-85T","50892-76","6fusion","Raleigh, NC",Raleigh,NC,"'{""FinTech"",""SaaS"",""Supply Chain Tech""}'",2016-09-19,2016.0,8,,"5th Round",Later Stage VC,,,0.5,,4,"'{""11220-04"",""58283-20"",""60807-25"",""10297-90""}'","'{""Intersouth Partners"",""R7 Partners"",""Tribal Ventures"",""Valor Equity Partners""}'","'{""11220-04-Katrin Burt"",""58283-20-Ben Buettell"",""60807-25-None"",""10297-90-None""}'","'{""Katrin Burt"",""Ben Buettell"",,}'","'{""11157-85F"",""14640-58F"",""14690-35F""}'","'{""Intersouth Partners VII"",""R7 Partners Fund I"",""Tribal Ventures II""}'"
"123172-75T","50892-76","6fusion","Raleigh, NC",Raleigh,NC,"'{""FinTech"",""SaaS"",""Supply Chain Tech""}'",,,9,,,Secondary Transaction - Private,,,,,,'{}','{}','{}','{}','{}','{}'
"123176-08T","50892-76","6fusion","Raleigh, NC",Raleigh,NC,"'{""FinTech"",""SaaS"",""Supply Chain Tech""}'",2013-07-26,2013.0,3,,,Debt - General,,,0.75,,,'{}','{}','{}','{}','{}','{}'
"123176-80T","50892-76","6fusion","Raleigh, NC",Raleigh,NC,"'{""FinTech"",""SaaS"",""Supply Chain Tech""}'",2014-06-11,2014.0,4,,,Debt - General,,,7.1,,,'{}','{}','{}','{}','{}','{}'
"63813-52T","50892-76","6fusion","Raleigh, NC",Raleigh,NC,"'{""FinTech"",""SaaS"",""Supply Chain Tech""}'",2014-10-17,2014.0,5,,,Debt - General,,,4.28,,,'{}','{}','{}','{}','{}','{}'
"71888-14T","107165-35","6K","North Andover, MA",NorthAndover,MA,"'{""Industrials"",""Nanotechnology"",""TMT""}'",2013-01-01,2013.0,1,,,Grant,,,0.1,,1,"'{""120649-24""}'","'{""United States Department of Defense""}'","'{""120649-24-None""}'",'{}','{}','{}'
"71888-23T","107165-35","6K","North Andover, MA",NorthAndover,MA,"'{""Industrials"",""Nanotechnology"",""TMT""}'",2015-01-01,2015.0,3,,,Grant,,,1.0,,1,"'{""120649-24""}'","'{""United States Department of Defense""}'","'{""120649-24-None""}'",'{}','{}','{}'
"96016-06T","107165-35","6K","North Andover, MA",NorthAndover,MA,"'{""Industrials"",""Nanotechnology"",""TMT""}'",2017-09-25,2017.0,8,,,Debt - General,,,2.0,,,'{}','{}','{}','{}','{}','{}'
"96275-71T","107165-35","6K","North Andover, MA",NorthAndover,MA,"'{""Industrials"",""Nanotechnology"",""TMT""}'",2017-01-01,2017.0,6,,,Grant,,,0.15,,1,"'{""40996-63""}'","'{""U.S. Department of Energy""}'","'{""40996-63-None""}'",'{}','{}','{}'
"100812-97T","107165-35","6K","North Andover, MA",NorthAndover,MA,"'{""Industrials"",""Nanotechnology"",""TMT""}'",2017-01-28,2017.0,7,,,Debt - General,,,,,,'{}','{}','{}','{}','{}','{}'
"44538-49T","107165-35","6K","North Andover, MA",NorthAndover,MA,"'{""Industrials"",""Nanotechnology"",""TMT""}'",,,2,,"1st Round",Later Stage VC,,,,,1,"'{""50980-24""}'","'{""LaunchCapital""}'","'{""50980-24-Elon Boms""}'","'{""Elon Boms""}'",'{}','{}'
"135671-50T","434527-03","6nomads","Claymont, DE",Claymont,DE,"'{""HR Tech"",""SaaS"",""TMT""}'",2020-04-01,2020.0,1,Series B,"1st Round",Early Stage VC,,,0.2,,2,"'{""432915-76"",""231533-38""}'","'{""Acrobator Ventures"",""ExpoCapital""}'","'{""432915-76-None"",""231533-38-None""}'","'{,}'","'{""19032-22F""}'","'{""ExoCapital Venture Fund II""}'"
"170045-11T","464129-02","6P Color","Waco, TX",Waco,TX,"'{""Virtual Reality""}'",2021-03-31,2021.0,2,,"2nd Round",Early Stage VC,,,2.28,,1,"'{""399437-65""}'","'{""Waco Ventures""}'","'{""399437-65-Allen Page""}'","'{""Allen Page""}'","'{""16993-36F""}'","'{""WAVE Capital Fund I""}'"
"101190-34T","82667-89","6px","Boulder, CO",Boulder,CO,"'{""Mobile"",""SaaS"",""TMT""}'",2016-07-01,2016.0,2,,,Out of Business,,,,,,'{}','{}','{}','{}','{}','{}'
"178024-42T","98938-81","6Qube","Cedar Park, TX",CedarPark,TX,'{}',2021-08-09,2021.0,2,,,Out of Business,,,,,,'{}','{}','{}','{}','{}','{}'
"38864-44T","98938-81","6Qube","Cedar Park, TX",CedarPark,TX,'{}',2014-10-29,2014.0,1,,,Debt - General,,,0.1,,,'{}','{}','{}','{}','{}','{}'
"61274-53T","131192-29","6S Medical","Salt Lake City, UT",SaltLakeCity,UT,'{}',,,1,,,Accelerator/Incubator,,,,,1,"'{""131212-99""}'","'{""TVC Accelerator""}'","'{""131212-99-None""}'",'{}','{}','{}'
"61277-05T","131192-29","6S Medical","Salt Lake City, UT",SaltLakeCity,UT,'{}',2015-03-11,2015.0,4,,"1st Round",Early Stage VC,,,0.02,,1,"'{""129857-59""}'","'{""Campus Founders Fund""}'","'{""129857-59-Mark Khoury""}'","'{""Mark Khoury""}'","'{""15339-88F""}'","'{""Campus Founders Fund""}'"
"61277-14T","131192-29","6S Medical","Salt Lake City, UT",SaltLakeCity,UT,'{}',,,2,,Angel,Angel (individual),,,0.06,,,'{}','{}','{}','{}','{}','{}'
"158620-78T","131192-29","6S Medical","Salt Lake City, UT",SaltLakeCity,UT,'{}',,,5,,,Out of Business,,,,,,'{}','{}','{}','{}','{}','{}'
"61274-08T","131192-29","6S Medical","Salt Lake City, UT",SaltLakeCity,UT,'{}',2013-04-17,2013.0,3,,,Grant,,,0.02,,1,"'{""228909-52""}'","'{""University of Utah Health""}'","'{""228909-52-None""}'",'{}','{}','{}'
"150165-28T","235838-17","6SC","Redondo Beach, CA",RedondoBeach,CA,'{}',2020-05-03,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"20670-67T","53893-27","6Scan","Miami beach, FL",Miamibeach,FL,"'{""Cybersecurity"",""SaaS"",""TMT""}'",2011-08-10,2011.0,2,Series A,"1st Round",Early Stage VC,,,,,1,"'{""52171-66""}'","'{""YL Ventures""}'","'{""52171-66-Yoav Leitersdorf""}'","'{""Yoav Leitersdorf""}'","'{""13704-49F""}'","'{""YLV I""}'"
"23643-28T","53893-27","6Scan","Miami beach, FL",Miamibeach,FL,"'{""Cybersecurity"",""SaaS"",""TMT""}'",2013-01-01,2013.0,3,Series B,"2nd Round",Early Stage VC,,,,,1,"'{""52171-66""}'","'{""YL Ventures""}'","'{""52171-66-Yoav Leitersdorf""}'","'{""Yoav Leitersdorf""}'","'{""13704-49F""}'","'{""YLV I""}'"
"31827-25T","53893-27","6Scan","Miami beach, FL",Miamibeach,FL,"'{""Cybersecurity"",""SaaS"",""TMT""}'",2014-02-25,2014.0,4,,Angel,Angel (individual),,,,,1,"'{""169295-14""}'","'{""Gregor Freund""}'","'{""169295-14-Gregor Freund""}'","'{""Gregor Freund""}'",'{}','{}'
"133624-63T","53893-27","6Scan","Miami beach, FL",Miamibeach,FL,"'{""Cybersecurity"",""SaaS"",""TMT""}'",2019-11-01,2019.0,5,,,Out of Business,,,,,,'{}','{}','{}','{}','{}','{}'
"20670-58T","53893-27","6Scan","Miami beach, FL",Miamibeach,FL,"'{""Cybersecurity"",""SaaS"",""TMT""}'",2011-04-01,2011.0,1,,,Accelerator/Incubator,,,,,1,"'{""53896-96""}'","'{""Venture Geeks""}'","'{""53896-96-None""}'",'{}','{}','{}'
"159685-93T","63251-83","6Sense","San Francisco, CA",SanFrancisco,CA,"'{""Artificial Intelligence & Machine Learning"",""Big Data"",""Marketing Tech"",""SaaS"",""TMT""}'",,,9,,,Secondary Transaction - Private,,,,,1,"'{""10331-11""}'","'{""Insight Partners""}'","'{""10331-11-Teddie Wardi""}'","'{""Teddie Wardi""}'",'{}','{}'
"176841-91T","63251-83","6Sense","San Francisco, CA",SanFrancisco,CA,"'{""Artificial Intelligence & Machine Learning"",""Big Data"",""Marketing Tech"",""SaaS"",""TMT""}'",,,10,,,Secondary Transaction - Private,,,,,,'{}','{}','{}','{}','{}','{}'
"46658-62T","63251-83","6Sense","San Francisco, CA",SanFrancisco,CA,"'{""Artificial Intelligence & Machine Learning"",""Big Data"",""Marketing Tech"",""SaaS"",""TMT""}'",2012-12-01,2012.0,1,,,Accelerator/Incubator,,,0.02,,1,"'{""40420-36""}'","'{""Y Combinator""}'","'{""40420-36-None""}'",'{}',"'{""12732-31F""}'","'{""Y Combinator Fund II""}'"
"162705-61T","456592-96","6th Avenue Jewelers","Vero Beach, FL",VeroBeach,FL,'{}',2019-07-16,2019.0,1,,,Debt - General,,,0.34,,,'{}','{}','{}','{}','{}','{}'
"17489-80T","51126-13","6th Sense Analytics","Boulder, CO",Boulder,CO,"'{""TMT""}'",2004-01-01,2004.0,1,,"1st Round",Seed Round,,,1.7,,,'{}','{}','{}','{}','{}','{}'
"92906-02T","100731-61","7 Generation Games","Long Beach, CA",LongBeach,CA,"'{""EdTech"",""TMT""}'",,,1,,Angel,Angel (individual),,,0.28,,,'{}','{}','{}','{}','{}','{}'
"17477-74T","51126-13","6th Sense Analytics","Boulder, CO",Boulder,CO,"'{""TMT""}'",2007-01-31,2007.0,2,Series A,"2nd Round",Early Stage VC,,,5.0,,2,"'{""11156-77"",""11220-04""}'","'{""Core Capital Partners"",""Intersouth Partners""}'","'{""11156-77-None"",""11220-04-None""}'","'{,}'","'{""11066-32F"",""11157-85F""}'","'{""Core Capital Partners Fund"",""Intersouth Partners VII""}'"
"31753-45T","56901-88","6X6","San Francisco, CA",SanFrancisco,CA,'{}',2012-07-19,2012.0,1,,,PE Growth/Expansion,,,,,2,"'{""56726-38"",""10048-15""}'","'{""Cypress Equities"",""The Carlyle Group (NAS: CG)""}'","'{""56726-38-Chris Maguire"",""10048-15-Paul Brady""}'","'{""Chris Maguire"",""Paul Brady""}'","'{""13101-31F""}'","'{""Carlyle Realty Partners VI""}'"
"20559-52T","53810-92","7 Billion People","Austin, TX",Austin,TX,"'{""TMT""}'",,,2,Series A,"2nd Round",Early Stage VC,,,,,,'{}','{}','{}','{}','{}','{}'
"20559-61T","53810-92","7 Billion People","Austin, TX",Austin,TX,"'{""TMT""}'",2009-02-09,2009.0,3,Series B,"3rd Round",Later Stage VC,,,3.0,,1,"'{""53812-90""}'","'{""SmithCo Investments""}'","'{""53812-90-Dan Smith""}'","'{""Dan Smith""}'",'{}','{}'
"20559-70T","53810-92","7 Billion People","Austin, TX",Austin,TX,"'{""TMT""}'",2011-03-09,2011.0,5,,"5th Round",Later Stage VC,,,1.9,,1,"'{""53813-71""}'","'{""Enviso Capital""}'","'{""53813-71-Ryan Bowers""}'","'{""Ryan Bowers""}'",'{}','{}'
"20559-79T","53810-92","7 Billion People","Austin, TX",Austin,TX,"'{""TMT""}'",2011-06-22,2011.0,6,,,Debt - General,,,0.3,,,'{}','{}','{}','{}','{}','{}'
"21885-67T","53810-92","7 Billion People","Austin, TX",Austin,TX,"'{""TMT""}'",2012-07-13,2012.0,7,,"6th Round",Later Stage VC,,,2.3,,,'{}','{}','{}','{}','{}','{}'
"32198-59T","53810-92","7 Billion People","Austin, TX",Austin,TX,"'{""TMT""}'",2010-12-06,2010.0,4,,"4th Round",Early Stage VC,,,1.7,,,'{}','{}','{}','{}','{}','{}'
