"deal_id","co_id","co_name","co_hq","co_city","co_state","co_verticals","deal_date","deal_vintage","deal_number","deal_series","deal_vc_round","deal_type","deal_premoney","deal_postmoney","deal_size","deal_pct_acq","deal_investor_count","investor_id","investor_name","investor_gp_id","investor_gp","fund_id","fund_name"
"182298-43T","483175-72","Green Diamonds","Hesperia, CA","Hesperia","CA","{Cannabis}","2021-10-26",2021,1,,,"Merger/Acquisition",,,,100,1,"{59501-08}","{""Critical Solutions (PINX: CSLI)""}","{59501-08-None}","{NULL}","{}","{}"
"104690-98T","227940-49","Green Dining","Phoenix, AZ","Phoenix","AZ","{}","2018-04-17",2018,1,,,"Merger/Acquisition",,,,100,1,"{143937-01}","{""Mahoney Environmental""}","{""143937-01-Vito DiPietra""}","{""Vito DiPietra""}","{}","{}"
"73661-32T","62316-46","Green Distribution","Secaucus, NJ","Secaucus","NJ","{Industrials}","2016-08-02",2016,3,,,"Buyout/LBO",,,,100,1,"{10456-30}","{""Falfurrias Capital Partners""}","{""10456-30-Marc Oken""}","{""Marc Oken""}","{12692-62F}","{""Falfurrias Capital Partners Fund II""}"
"59777-92T","126321-22","Green Eagle Networks (2 PCS Wireless Licenses)","Scottsbluff, NE","Scottsbluff","NE","{TMT}","2015-09-24",2015,1,,,"Corporate Asset Purchase",,,,100,1,"{102615-67}","{""Viaero Wireless""}","{102615-67-None}","{NULL}","{}","{}"
"36156-70T","63135-64","Green Earth Developers","Charlotte, NC","Charlotte","NC","{CleanTech,Industrials,TMT}","2014-07-07",2014,1,,,"Merger/Acquisition",,3.18,3.18,100,1,"{43103-08}","{""BlueNRGY Group (PINX: CBDEF)""}","{""43103-08-Gerry McGowan""}","{""Gerry McGowan""}","{}","{}"
"72198-37T","10694-71","Green Earth Fuels of Houston","Galena Park, TX","GalenaPark","TX","{CleanTech,Industrials,Infrastructure,""Oil & Gas"",TMT}","2016-06-30",2016,4,,,"Merger/Acquisition",,20,20,100,2,"{11792-98,161860-42}","{BIOX,""World Energy""}","{""11792-98-Alan Rickard"",""161860-42-Gene Gebolys""}","{""Alan Rickard"",""Gene Gebolys""}","{}","{}"
"10413-28T","10694-71","Green Earth Fuels of Houston","Galena Park, TX","GalenaPark","TX","{CleanTech,Industrials,Infrastructure,""Oil & Gas"",TMT}","2006-07-16",2006,1,,,"Buyout/LBO",,,,100,2,"{10068-85,10048-15}","{""Riverstone Holdings"",""The Carlyle Group (NAS: CG)""}","{""10068-85-Stephen Schaefer"",10048-15-None}","{""Stephen Schaefer"",NULL}","{10977-13F,10977-13F}","{""Carlyle/Riverstone Renewable Energy Infrastructure Fund I"",""Carlyle/Riverstone Renewable Energy Infrastructure Fund I""}"
"69716-35T","158240-44","Green Energy Mineral Brine Project Assets","Moab, UT","Moab","UT","{Industrials,Infrastructure,""Oil & Gas""}",,,1,,,"Corporate Asset Purchase",,,,100,,"{}","{}","{}","{}","{}","{}"
"69716-44T","158240-44","Green Energy Mineral Brine Project Assets","Moab, UT","Moab","UT","{Industrials,Infrastructure,""Oil & Gas""}","2015-12-22",2015,2,,,"Corporate Asset Purchase",,,,100,1,"{59865-85}","{""Mesa Exploration""}","{59865-85-None}","{NULL}","{}","{}"
"69666-76T","158240-44","Green Energy Mineral Brine Project Assets","Moab, UT","Moab","UT","{Industrials,Infrastructure,""Oil & Gas""}","2016-05-20",2016,3,,,"Corporate Asset Purchase",,0.6,0.6,100,1,"{59721-22}","{""Alpha Lithium (TSX: ALLI)""}","{59721-22-None}","{NULL}","{}","{}"
"111413-26T","232536-88","Green Energy Minerals (199 unpatented lode claims)","UT","Unknown","UT","{}","2018-09-05",2018,1,,,"Corporate Asset Purchase",,,,100,1,"{226585-81}","{""Thoughtful Brands (CNQ: TBI)""}","{""226585-81-Patrick Morris""}","{""Patrick Morris""}","{}","{}"
"28786-69T","59171-68","Green Energy Partners/Stonewall","Hamilton, VA","Hamilton","VA","{}","2013-09-24",2013,1,,,"Buyout/LBO",,,,100,2,"{11942-29,52153-21}","{""Ares Capital Corporation BDC (NAS: ARCC)"",""Panda Power Funds""}","{11942-29-None,""52153-21-Todd Carter""}","{NULL,""Todd Carter""}","{13387-69F}","{""Panda Power Generation Infrastructure Fund""}"
"36180-64T","63869-68","Green Energy Renewable Solutions","Royal Oak, MI","RoyalOak","MI","{CleanTech,Infrastructure,TMT}","2013-05-16",2013,2,,,"Merger/Acquisition",,,,100,1,"{65552-68}","{""Cirque Energy""}","{65552-68-None}","{NULL}","{}","{}"
"103662-64T","170890-30","Green Environments","US","Unknown","US","{}","2005-01-01",2005,1,,,"Merger/Acquisition",,,,100,1,"{55486-45}","{""Rentokil Initial (LON: RTO)""}","{55486-45-None}","{NULL}","{}","{}"
"106454-62T","229060-18","Green Fence Recycling and Florence Development","Mullins, SC","Mullins","SC","{Industrials}","2018-01-17",2018,1,,,"Merger/Acquisition",,,,100,1,"{66043-45}","{""GEO JS Tech Group (PINX: GJST)""}","{""66043-45-Edward Mui""}","{""Edward Mui""}","{}","{}"
"107983-54T","230115-43","Green Festivals (5 events)","San Francisco, CA","SanFrancisco","CA","{}","2013-07-01",2013,1,,,"Corporate Asset Purchase",,,,100,1,"{224657-02}","{""Messe Stuttgart""}","{224657-02-None}","{NULL}","{}","{}"
"127568-62T","343492-84","Green Fiber International","Fontana, CA","Fontana","CA","{CleanTech}","2019-12-04",2019,1,,,"Merger/Acquisition",,,,100,1,"{59602-96}","{""Indorama Ventures Public (BKK: IVL)""}","{""59602-96-Yashovardhan Lohia""}","{""Yashovardhan Lohia""}","{}","{}"
"32320-18T","61991-02","Green Field Energy Services","Lafayette, LA","Lafayette","LA","{Industrials,Infrastructure,""Oil & Gas""}","2011-05-01",2011,1,,,"Merger/Acquisition",,,,100,,"{}","{}","{}","{}","{}","{}"
"104324-68T","155073-97","Green Flash Brewing","San Diego, CA","SanDiego","CA","{}","2018-03-30",2018,1,,,"Merger/Acquisition",,,,100,1,"{227640-97}","{""WC IPA""}","{227640-97-None}","{NULL}","{}","{}"
"59781-16T","126327-70","Green Fly (Wireless License)","Scottsbluff, NE","Scottsbluff","NE","{TMT}","2014-01-15",2014,1,,,"Corporate Asset Purchase",,,,100,1,"{10141-57}","{""AT&T (NYS: T)""}","{10141-57-None}","{NULL}","{}","{}"
"78854-23T","149627-08","Green Forest Foods","Green Forest, AR","GreenForest","AR","{Industrials}","2006-01-10",2006,1,,,"Merger/Acquisition",,,,100,2,"{41036-77,168400-81}","{""Cal-Maine Foods (NAS: CALM)"",""Green Forest Egg Company""}","{""41036-77-Fred Adams"",168400-81-None}","{""Fred Adams"",NULL}","{}","{}"
"60389-83T","127604-17","Green Funeral Home","Danbury, CT","Danbury","CT","{}","2006-04-10",2006,1,,,"Merger/Acquisition",,2.9,2.9,100,1,"{12762-64}","{""Keystone North America""}","{""12762-64-Steven Tidwell""}","{""Steven Tidwell""}","{}","{}"
"35327-44T","53915-05","Alces Technology","Jackson, WY","Jackson","WY","{TMT}","2003-01-01",2003,1,,,"Grant",,,0.4,,,"{}","{}","{}","{}","{}","{}"
"44047-27T","25268-68","Green Garden Products","Norton, MA","Norton","MA","{Manufacturing}","2015-01-07",2015,3,,,"Buyout/LBO",,,,100,2,"{11942-29,10238-05}","{""Ares Capital Corporation BDC (NAS: ARCC)"",""Freeman Spogli""}","{11942-29-None,""10238-05-Todd Halloran""}","{NULL,""Todd Halloran""}","{14458-24F}","{""FS Equity Partners VII""}"
"164301-22T","25268-68","Green Garden Products","Norton, MA","Norton","MA","{Manufacturing}","2021-02-11",2021,4,,,"Merger/Acquisition",,571,571,100,1,"{14768-92}","{""Central Garden & Pet (NAS: CENT)""}","{""14768-92-Timothy Cofer""}","{""Timothy Cofer""}","{}","{}"
"18076-15T","25268-68","Green Garden Products","Norton, MA","Norton","MA","{Manufacturing}","2010-12-17",2010,1,,,"Buyout/LBO",,,,100,2,"{10964-17,10226-80}","{""Barings BDC (NYS: BBDC)"",""RFE Investment Partners""}","{10964-17-None,10226-80-None}","{NULL,NULL}","{11702-89F}","{""RFE Investment Partners VII""}"
"10530-46T","10983-97","Green Glen Produce","Hanover, PA","Hanover","PA","{}","2007-11-19",2007,1,,,"Buyout/LBO",,,,100,2,"{10431-64,10060-21}","{""GreenLine Foods"",""The Riverside Company""}","{""10431-64-Jeffrey Twyman"",""10060-21-Timothy Gosline""}","{""Jeffrey Twyman"",""Timothy Gosline""}","{}","{}"
"63668-71T","123220-72","Green Glue Company","Granville, NY","Granville","NY","{Manufacturing,TMT}","2008-10-13",2008,1,,,"Merger/Acquisition",,,,100,1,"{11635-30}","{""Saint-Gobain Performance Plastics""}","{11635-30-None}","{NULL}","{}","{}"
"138628-09T","436443-04","Green Gobbler","Copiague, NY","Copiague","NY","{}","2020-01-01",2020,1,,,"Buyout/LBO",,,,100,3,"{60162-22,10050-31,10048-15}","{""PurposeBuilt Brands"",""TA Associates Management"",""The Carlyle Group (NAS: CG)""}","{60162-22-None,""10050-31-William Christ"",""10048-15-David Basto""}","{NULL,""William Christ"",""David Basto""}","{16354-99F,16607-26F}","{""OFI Carlyle Private Credit Fund"",""TA XIII""}"
"121644-01T","277669-09","Green Goddess","FL","Unknown","FL","{""LOHAS & Wellness"",Manufacturing}","2019-08-02",2019,1,,,"Merger/Acquisition",,0.25,0.25,100,1,"{158778-19}","{""Exactus (PINX: PLSH)""}","{""158778-19-Emiliano Aloi""}","{""Emiliano Aloi""}","{}","{}"
"134601-85T","433508-68","Green Golf Partners","Danville, IN","Danville","IN","{}","2019-04-30",2019,2,,,"Buyout/LBO",,,,100,2,"{10059-58,66262-24}","{""Leonard Green & Partners"",""Troon Golf""}","{10059-58-None,""66262-24-Tim Schantz""}","{NULL,""Tim Schantz""}","{15329-89F}","{""Green Equity Investors VII""}"
"134601-31T","433508-68","Green Golf Partners","Danville, IN","Danville","IN","{}","2016-01-01",2016,1,,,"Merger/Acquisition",,,,100,,"{}","{}","{}","{}","{}","{}"
"176152-24T","469781-92","Green Goods Baltimore","Baltimore, MD","Baltimore","MD","{Cannabis,""LOHAS & Wellness""}","2021-11-19",2021,1,,,"Merger/Acquisition",,8,8,100,1,"{156043-45}","{""Goodness Growth Holdings (CNQ: GDNS)""}","{""156043-45-Kyle Kingsley""}","{""Kyle Kingsley""}","{}","{}"
"15970-24T","42118-48","Green Graphics","Ames, IA","Ames","IA","{Manufacturing}","2001-04-01",2001,1,,,"Buyout/LBO",,,,100,2,"{10124-38,10134-01}","{""Becker Underwood"",""Century Park Capital Partners""}","{""10124-38-Roger Underwood"",""10134-01-Martin Jelenko""}","{""Roger Underwood"",""Martin Jelenko""}","{11381-86F}","{""Century Park Capital Partners""}"
"38928-07T","98995-78","Green Green Tree Syndicate","San Diego, CA","SanDiego","CA","{Industrials}","2014-12-04",2014,1,,,"Merger/Acquisition",,,,100,1,"{99007-66}","{""Icon Vapor""}","{""99007-66-Dan Balsiger""}","{""Dan Balsiger""}","{}","{}"
"126916-03T","277815-88","Green Hills (Appalachian Basin)","PA","Unknown","PA","{""Oil & Gas""}","2019-07-25",2019,1,,,"Buyout/LBO",,300,300,100,2,"{161203-15,168883-75}","{""Lime Rock Resources"",""San Jacinto Minerals""}","{""161203-15-Charlie Adcock"",168883-75-None}","{""Charlie Adcock"",NULL}","{}","{}"
"115778-08T","264920-05","Green Hippo","Cincinnati, OH","Cincinnati","OH","{}","2018-10-02",2018,1,,,"Merger/Acquisition",,,,100,1,"{264919-96}","{""Spitfire Creative Technologies""}","{264919-96-None}","{NULL}","{}","{}"
"101260-09T","225668-26","Green Home Solutions (Residential mosquito and tick control franchises)","Tyrone, PA","Tyrone","PA","{}","2017-03-27",2017,1,,,"Merger/Acquisition",,,,100,1,"{136283-50}","{""Mosquito Shield Franchise Corporation""}","{""136283-50-David Briggs""}","{""David Briggs""}","{}","{}"
"119333-80T","267721-57","Green House (Revol Greens)","Medford, MN","Medford","MN","{}","2019-01-02",2019,1,,,"Corporate Asset Purchase",,11.29,11.29,100,1,"{57388-87}","{""Equilibrium Capital""}","{57388-87-None}","{NULL}","{}","{}"
"62775-28T","126079-66","Green House Builders","San Diego, CA","SanDiego","CA","{Industrials}","2009-09-20",2009,1,,,"Merger/Acquisition",,0.1,0.1,100,1,"{41672-35}","{""GreenHouse Holdings""}","{41672-35-None}","{NULL}","{}","{}"
"166279-87T","459790-84","Green Image","Las Vegas, NV","LasVegas","NV","{}","2021-01-01",2021,1,,,"Merger/Acquisition",,,,100,1,"{10515-25}","{""BrightView Landscapes (NYS: BV)""}","{""10515-25-Andrew Masterman""}","{""Andrew Masterman""}","{}","{}"
"151589-80T","262767-52","Alderson","Lubbock, TX","Lubbock","TX","{}","2020-04-10",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"82259-47T","170446-60","Green Industry Pros","Fort Atkinson, WI","FortAtkinson","WI","{TMT}","2017-01-06",2017,1,,,"Buyout/LBO",,,,100,2,"{99925-39,10087-48}","{""AC Business Media"",""Spell Capital Partners""}","{""99925-39-Carl Wistreich"",10087-48-None}","{""Carl Wistreich"",NULL}","{12699-10F}","{""Spell Capital Partners Fund IV""}"
"34574-05T","63761-41","Green Information Systems","Seattle, WA","Seattle","WA","{SaaS,TMT}","2014-02-26",2014,1,,,"Buyout/LBO",,,,100,1,"{61261-75}","{""Cannabis Angel""}","{61261-75-None}","{NULL}","{}","{}"
"68586-67T","156624-40","Green Irene","New York, NY","NewYork","NY","{Manufacturing}","2012-09-01",2012,1,,,"Merger/Acquisition",,,,100,1,"{41088-97}","{""United Natural Foods (NYS: UNFI)""}","{41088-97-None}","{NULL}","{}","{}"
"51013-09T","109564-84","Green Job Spider","US","Unknown","US","{""HR Tech"",TMT}","2011-02-08",2011,1,,,"Merger/Acquisition",,,,100,1,"{114660-37}","{""Green Jobs Network""}","{""114660-37-Leonard Adler""}","{""Leonard Adler""}","{}","{}"
"67843-45T","122904-64","Green Key Environmental Solutions","Pembroke Pines, FL","PembrokePines","FL","{Industrials,Manufacturing}","2009-03-30",2009,1,,,"Merger/Acquisition",,,,100,1,"{41496-67}","{""Viper Networks (PINX: VPER)""}","{""41496-67-Farid Shouekani""}","{""Farid Shouekani""}","{}","{}"
"67843-09T","122904-64","Green Key Environmental Solutions","Pembroke Pines, FL","PembrokePines","FL","{Industrials,Manufacturing}","2011-02-07",2011,2,,,"Buyout/LBO",,,,100,3,"{11942-29,10143-55,41740-75}","{""Ares Capital Corporation BDC (NAS: ARCC)"",""Roark Capital Group"",""Waste Pro USA""}","{11942-29-None,""10143-55-Jeffrey Keenan"",41740-75-None}","{NULL,""Jeffrey Keenan"",NULL}","{11454-22F}","{""Roark Capital Partners II""}"
"173476-54T","447443-02","Green King Spray Services","Olive Branch, MS","OliveBranch","MS","{}","2021-05-01",2021,1,,,"Merger/Acquisition",,,,100,1,"{331530-49}","{""Michael Hatcher & Associates""}","{""331530-49-Michael Hatcher""}","{""Michael Hatcher""}","{}","{}"
"120889-90T","277136-20","Green Lady IP","WA","Unknown","WA","{Cannabis,""LOHAS & Wellness""}","2019-07-11",2019,1,,,"Merger/Acquisition",,3.05,3.05,100,1,"{230614-84}","{""INDVR Brands (CNQ: IDVR)""}","{""230614-84-Jeffery Mascio""}","{""Jeffery Mascio""}","{}","{}"
"43944-85T","61971-85","Green Lake Capital","San Francisco, CA","SanFrancisco","CA","{CleanTech,""LOHAS & Wellness"",TMT}","2014-12-24",2014,1,,,"Merger/Acquisition",,117.7,117.7,100,1,"{41328-10}","{""ATN International (US) (NAS: ATNI)""}","{""41328-10-Michael Prior""}","{""Michael Prior""}","{}","{}"
"110962-63T","232249-24","Green Leaf Farms Salinas","NV","Unknown","NV","{Cannabis,""LOHAS & Wellness""}","2018-07-01",2018,1,,,"Merger/Acquisition",,5,5,100,1,"{63830-26}","{weedtv.com}","{63830-26-None}","{NULL}","{}","{}"
"136572-67T","41467-51","Green Leaf Innovations (PINX: GRLF)","Wilton, CT","Wilton","CT","{}","2012-09-01",2012,2,,,"Merger/Acquisition",,,,100,1,"{435168-28}","{""International Gold Mining Reserve Corp""}","{435168-28-None}","{NULL}","{}","{}"
"60559-84T","119380-24","Green Leaf Landscaping & Irrigation","Melbourne, FL","Melbourne","FL","{Industrials}","2015-10-22",2015,3,,,"Buyout/LBO",,,,100,1,"{61993-45}","{""SCG Partners""}","{""61993-45-Jonathan Ives""}","{""Jonathan Ives""}","{}","{}"
"53151-13T","119380-24","Green Leaf Landscaping & Irrigation","Melbourne, FL","Melbourne","FL","{Industrials}","2015-07-01",2015,2,,,"Merger/Acquisition",,,,100,1,"{119381-95}","{""ESR Acquisition Holdings""}","{119381-95-None}","{NULL}","{}","{}"
"164144-71T","178977-97","Green Leaf Medical","Frederick, MD","Frederick","MD","{Cannabis,""LOHAS & Wellness""}","2021-06-11",2021,5,,,"Merger/Acquisition",,240,240,100,1,"{95888-08}","{""Columbia Care (NEOE: CCHW)""}","{""95888-08-Nicholas Vita""}","{""Nicholas Vita""}","{}","{}"
"61013-89T","120923-38","Green LED Solutions","Dania Beach, FL","DaniaBeach","FL","{Industrials,Manufacturing}","2009-12-18",2009,1,,,"Merger/Acquisition",,,,100,1,"{59480-83}","{""Hi Score (GREY: HSCO)""}","{""59480-83-Dror Svorai""}","{""Dror Svorai""}","{}","{}"
"77003-92T","52249-69","Green Life Guides","New Haven, CT","NewHaven","CT","{CleanTech,E-Commerce,TMT}","2014-04-22",2014,6,,,"Buyout/LBO",,,,100,2,"{54983-08,23534-65}","{MyWedding,""Viridian Investment Partners""}","{""54983-08-Edward Wood Pastorius"",23534-65-None}","{""Edward Wood Pastorius"",NULL}","{12645-28F}","{""Viridian Investment Partners""}"
"134007-76T","279549-01","Green Light District Holdings","Irvine, CA","Irvine","CA","{}","2018-11-29",2018,1,,,"Merger/Acquisition",,,,100,1,"{181503-73}","{""Body and Mind (CNQ: BAMM)""}","{181503-73-None}","{NULL}","{}","{}"
"30918-25T","61082-11","Green Light Energy Services","Williston, ND","Williston","ND","{""Oil & Gas""}","2014-01-14",2014,1,,,"Buyout/LBO",,,,100,2,"{10359-28,57088-27}","{""Clearlake Capital Group"",""IronGate Energy Services""}","{""10359-28-José Feliciano"",57088-27-None}","{""José Feliciano"",NULL}","{13530-97F}","{""Clearlake Capital Partners III""}"
"51014-26T","109935-19","Green Light Expo","Hallandale Beach, FL","HallandaleBeach","FL","{CleanTech,Industrials,""LOHAS & Wellness"",TMT}","2011-07-13",2011,1,,,"Merger/Acquisition",,,,100,1,"{114661-09}","{""Go Green Expo""}","{114661-09-None}","{NULL}","{}","{}"
"34481-71T","63661-87","Green Linx","US","Unknown","US","{Cannabis,""LOHAS & Wellness"",TMT}","2014-01-16",2014,1,,,"Merger/Acquisition",,,,100,2,"{59456-44,59544-73}","{""AnyThing Technologies Media (PINX: EXMT)"",""IMD Companies (PINX: ICBU)""}","{59456-44-None,59544-73-None}","{NULL,NULL}","{}","{}"
"119138-95T","267543-73","Green Lotus Companies","Denver, CO","Denver","CO","{Cannabis,""LOHAS & Wellness""}","2019-05-31",2019,1,,,"Merger/Acquisition",,47,47,100,1,"{161778-61}","{""GL Brands""}","{""161778-61-Clifford Perry""}","{""Clifford Perry""}","{}","{}"
"170501-05T","151647-13","Green Machine Development","Fort Pierce, FL","FortPierce","FL","{}","2007-02-19",2007,2,,,"Merger/Acquisition",,,,100,1,"{149571-19}","{""Ellwood Overseas Holdings""}","{149571-19-None}","{NULL}","{}","{}"
"35252-47T","62926-39","Green Magazine Hawaii","Honolulu, HI","Honolulu","HI","{TMT}","2013-06-24",2013,1,,,"Merger/Acquisition",,,,100,1,"{64510-30}","{""Element Media""}","{""64510-30-Jamie Giambrone""}","{""Jamie Giambrone""}","{}","{}"
"47062-36T","110180-08","Green Magic","Honolulu, HI","Honolulu","HI","{}","2015-03-13",2015,1,,,"Merger/Acquisition",,,,100,1,"{63597-52}","{""Terminix International Company""}","{""63597-52-Larry Pruitt""}","{""Larry Pruitt""}","{}","{}"
"180619-57T","481680-28","Green Market Report","Wilmington, DE","Wilmington","DE","{Cannabis}","2021-09-23",2021,1,,,"Merger/Acquisition",,,,100,1,"{167255-02}","{""Crain Communications""}","{""167255-02-KC Crain""}","{""KC Crain""}","{}","{}"
"61011-82T","120923-47","Green Meadows Foods","Hull, IA","Hull","IA","{Manufacturing}","2009-12-03",2009,1,,,"Merger/Acquisition",,,,100,1,"{129055-33}","{""Trega Foods""}","{""129055-33-Doug Simon""}","{""Doug Simon""}","{}","{}"
"61834-69T","140223-97","Green Mechanical","Mechanicsburg, PA","Mechanicsburg","PA","{}","2015-11-16",2015,1,,,"Merger/Acquisition",,,,100,1,"{65804-50}","{""HB McClure""}","{""65804-50-Robert Whalen""}","{""Robert Whalen""}","{}","{}"
"109560-25T","231365-62","Green Mountain copper-gold property","Lakewood, CO","Lakewood","CO","{}","2018-07-25",2018,1,,,"Corporate Asset Purchase",,0.03,0.03,100,1,"{59868-82}","{""Zephyr Minerals (TSX: ZFR)""}","{""59868-82-Loren Komperdo""}","{""Loren Komperdo""}","{}","{}"
"24190-39T","55402-57","Green Mountain Energy","Austin, TX","Austin","TX","{CleanTech,""LOHAS & Wellness"",TMT}","2010-11-05",2010,5,,,"Merger/Acquisition",,357,357,100,1,"{10415-62}","{""NRG Energy (NYS: NRG)""}","{""10415-62-David Crane""}","{""David Crane""}","{}","{}"
"70094-62T","155278-36","Green Mountain International (Rights to PolyRock Polyurethane System)","Waynesville, NC","Waynesville","NC","{}","2015-04-23",2015,1,,,"Corporate Asset Purchase",,,,100,1,"{99426-79}","{Jennmar}","{""99426-79-Tony Calandra""}","{""Tony Calandra""}","{}","{}"
"17962-30T","51525-73","Green Mountain Logic","Montpelier, VT","Montpelier","VT","{}","2007-10-30",2007,2,,,"Merger/Acquisition",,5.4,5.4,100,1,"{41535-28}","{""Phase Forward""}","{41535-28-None}","{NULL}","{}","{}"
"61362-91T","133043-59","Green Mountain Management (Assets of the Estates)","Adamsville, AL","Adamsville","AL","{CleanTech,Industrials,TMT}","2015-09-01",2015,1,,,"Corporate Asset Purchase",,22,22,100,,"{}","{}","{}","{}","{}","{}"
"104082-58T","227436-49","Green Mountain Pipeline Services","South Royalton, VT","SouthRoyalton","VT","{}","2018-02-21",2018,1,,,"Buyout/LBO",,,,100,4,"{227437-48,97168-15,227439-10,60063-58}","{""Infrastructure Services Group"",""Juniper Capital Management"",""LionsWing Capital Partners"",""Orix Private Equity Solutions""}","{""227437-48-Thomas Barr"",""97168-15-Bryan Grabowsky"",""227439-10-Thomas Barr"",60063-58-None}","{""Thomas Barr"",""Bryan Grabowsky"",""Thomas Barr"",NULL}","{16228-63F}","{""Juniper ISG InvestCo""}"
"173185-57T","42294-25","Green Mountain Recovery","New York, NY","NewYork","NY","{}","2009-12-29",2009,2,,,"Merger/Acquisition",,,,100,1,"{121101-49}","{""Masterbeat (PINX: MSTO)""}","{""121101-49-Brett Henrichsen""}","{""Brett Henrichsen""}","{}","{}"
